indicator_id,cartodb_id,iso,sub_nat_id,boundary,boundary_id,thresh,country,year,value,province,boundary_name,indicator_name,units
14,944368,MEX,31,admin,1,10,Mexico,2002,5.11930283,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944374,MEX,32,admin,1,10,Mexico,2002,0.002114349,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944380,MEX,1,admin,1,10,Mexico,2003,2.91E-05,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,944386,MEX,2,admin,1,10,Mexico,2003,0.007042698,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,944392,MEX,3,admin,1,10,Mexico,2003,0.149478604,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,944398,MEX,4,admin,1,10,Mexico,2003,7.935878897,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,944404,MEX,5,admin,1,10,Mexico,2003,6.151094599,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944410,MEX,6,admin,1,10,Mexico,2003,0.061547596,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,944416,MEX,7,admin,1,10,Mexico,2003,0.071536581,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,944422,MEX,8,admin,1,10,Mexico,2003,0.030664678,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,944428,MEX,9,admin,1,10,Mexico,2003,0.003946717,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944434,MEX,10,admin,1,10,Mexico,2003,0.085862346,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,944440,MEX,11,admin,1,10,Mexico,2003,0.007791265,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,944446,MEX,12,admin,1,10,Mexico,2003,0.282050513,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,944452,MEX,13,admin,1,10,Mexico,2003,0.445089685,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944458,MEX,14,admin,1,10,Mexico,2003,0.17661325,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944464,MEX,15,admin,1,10,Mexico,2003,0.051996066,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944470,MEX,16,admin,1,10,Mexico,2003,0.290374516,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944476,MEX,17,admin,1,10,Mexico,2003,0.043702486,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,944482,MEX,18,admin,1,10,Mexico,2003,0.128193307,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,944488,MEX,19,admin,1,10,Mexico,2003,0.142318403,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,944494,MEX,20,admin,1,10,Mexico,2003,2.835977232,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,944500,MEX,21,admin,1,10,Mexico,2003,0.286777375,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,944506,MEX,22,admin,1,10,Mexico,2003,0.009378658,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,944512,MEX,23,admin,1,10,Mexico,2003,4.835757704,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944518,MEX,24,admin,1,10,Mexico,2003,0.398492557,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,944524,MEX,25,admin,1,10,Mexico,2003,0.202115118,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,944530,MEX,26,admin,1,10,Mexico,2003,0.031686158,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,944536,MEX,27,admin,1,10,Mexico,2003,1.144920659,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944542,MEX,28,admin,1,10,Mexico,2003,0.328024281,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944548,MEX,29,admin,1,10,Mexico,2003,0.010141027,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,944554,MEX,30,admin,1,10,Mexico,2003,3.270214087,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,944560,MEX,31,admin,1,10,Mexico,2003,4.177943593,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944566,MEX,32,admin,1,10,Mexico,2003,0.006442323,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944572,MEX,1,admin,1,10,Mexico,2004,6.84E-05,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,944578,MEX,2,admin,1,10,Mexico,2004,0.026647162,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,944584,MEX,3,admin,1,10,Mexico,2004,0.232438625,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,944590,MEX,4,admin,1,10,Mexico,2004,5.995334488,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,944596,MEX,5,admin,1,10,Mexico,2004,7.060037017,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944602,MEX,6,admin,1,10,Mexico,2004,0.154595621,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,944608,MEX,7,admin,1,10,Mexico,2004,0.034415122,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,944614,MEX,8,admin,1,10,Mexico,2004,0.029373931,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,944620,MEX,9,admin,1,10,Mexico,2004,0.00466106,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944626,MEX,10,admin,1,10,Mexico,2004,0.079749063,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,944632,MEX,11,admin,1,10,Mexico,2004,0.010096832,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,944638,MEX,12,admin,1,10,Mexico,2004,0.884104321,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,944644,MEX,13,admin,1,10,Mexico,2004,0.886999065,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944650,MEX,14,admin,1,10,Mexico,2004,0.261867754,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944656,MEX,15,admin,1,10,Mexico,2004,0.062766529,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944662,MEX,16,admin,1,10,Mexico,2004,0.523721978,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944668,MEX,17,admin,1,10,Mexico,2004,0.006360732,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,944674,MEX,18,admin,1,10,Mexico,2004,0.137566117,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,944680,MEX,19,admin,1,10,Mexico,2004,0.269805703,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,944686,MEX,20,admin,1,10,Mexico,2004,3.475329666,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,944692,MEX,21,admin,1,10,Mexico,2004,0.55620144,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,944698,MEX,22,admin,1,10,Mexico,2004,0.015763687,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,944704,MEX,23,admin,1,10,Mexico,2004,4.086404628,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944710,MEX,24,admin,1,10,Mexico,2004,0.676519202,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,944716,MEX,25,admin,1,10,Mexico,2004,0.390596814,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,944723,MEX,26,admin,1,10,Mexico,2004,0.093772498,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,944729,MEX,27,admin,1,10,Mexico,2004,1.086164936,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944735,MEX,28,admin,1,10,Mexico,2004,0.780753524,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944741,MEX,29,admin,1,10,Mexico,2004,0.011857183,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,944747,MEX,30,admin,1,10,Mexico,2004,4.173854463,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,944753,MEX,31,admin,1,10,Mexico,2004,5.949782994,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944759,MEX,32,admin,1,10,Mexico,2004,0.002524684,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944765,MEX,1,admin,1,10,Mexico,2005,0.000349567,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,944771,MEX,2,admin,1,10,Mexico,2005,0.001908403,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,944777,MEX,3,admin,1,10,Mexico,2005,0.173331731,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,944783,MEX,4,admin,1,10,Mexico,2005,7.357598251,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,944789,MEX,5,admin,1,10,Mexico,2005,6.938801818,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944795,MEX,6,admin,1,10,Mexico,2005,0.118566274,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,944801,MEX,7,admin,1,10,Mexico,2005,0.026863843,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,944807,MEX,8,admin,1,10,Mexico,2005,0.043067434,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,944813,MEX,9,admin,1,10,Mexico,2005,0.001547217,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944819,MEX,10,admin,1,10,Mexico,2005,0.251161631,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,944825,MEX,11,admin,1,10,Mexico,2005,0.008553752,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,944831,MEX,12,admin,1,10,Mexico,2005,0.653486796,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,944837,MEX,13,admin,1,10,Mexico,2005,0.581950716,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944843,MEX,14,admin,1,10,Mexico,2005,0.674631896,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944849,MEX,15,admin,1,10,Mexico,2005,0.06345783,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,944855,MEX,16,admin,1,10,Mexico,2005,0.492260529,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944861,MEX,17,admin,1,10,Mexico,2005,0.008363479,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,944867,MEX,18,admin,1,10,Mexico,2005,0.327845372,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,944873,MEX,19,admin,1,10,Mexico,2005,0.204601296,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,944879,MEX,20,admin,1,10,Mexico,2005,5.777990541,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,944885,MEX,21,admin,1,10,Mexico,2005,0.374513697,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,944891,MEX,22,admin,1,10,Mexico,2005,0.022043449,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,944897,MEX,23,admin,1,10,Mexico,2005,5.559351075,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,944903,MEX,24,admin,1,10,Mexico,2005,0.666944085,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,944909,MEX,25,admin,1,10,Mexico,2005,1.490649622,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,944915,MEX,26,admin,1,10,Mexico,2005,0.187705977,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,944921,MEX,27,admin,1,10,Mexico,2005,1.994823874,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,944927,MEX,28,admin,1,10,Mexico,2005,0.787550526,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944933,MEX,29,admin,1,10,Mexico,2005,0.009838728,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,944939,MEX,30,admin,1,10,Mexico,2005,7.805803513,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,944945,MEX,31,admin,1,10,Mexico,2005,4.244150139,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,944951,MEX,32,admin,1,10,Mexico,2005,0.002852822,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944957,MEX,1,admin,1,10,Mexico,2006,5.23E-05,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,944963,MEX,2,admin,1,10,Mexico,2006,0.00485227,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,944969,MEX,3,admin,1,10,Mexico,2006,0.296259558,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,944975,MEX,4,admin,1,10,Mexico,2006,5.439818243,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,944981,MEX,5,admin,1,10,Mexico,2006,5.736341828,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,944987,MEX,6,admin,1,10,Mexico,2006,0.148025605,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,944993,MEX,7,admin,1,10,Mexico,2006,0.094758593,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,944999,MEX,8,admin,1,10,Mexico,2006,0.038605382,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,945005,MEX,9,admin,1,10,Mexico,2006,0.000291299,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945011,MEX,10,admin,1,10,Mexico,2006,0.121482593,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,945017,MEX,11,admin,1,10,Mexico,2006,0.004909815,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,945023,MEX,12,admin,1,10,Mexico,2006,0.816603882,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,945029,MEX,13,admin,1,10,Mexico,2006,0.883418372,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945035,MEX,14,admin,1,10,Mexico,2006,0.213574102,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945041,MEX,15,admin,1,10,Mexico,2006,0.067020352,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945047,MEX,16,admin,1,10,Mexico,2006,0.751378861,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945053,MEX,17,admin,1,10,Mexico,2006,0.004310283,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,945059,MEX,18,admin,1,10,Mexico,2006,0.20498906,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,945065,MEX,19,admin,1,10,Mexico,2006,0.191552205,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,945071,MEX,20,admin,1,10,Mexico,2006,3.834408654,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,945077,MEX,21,admin,1,10,Mexico,2006,0.619705904,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,945083,MEX,22,admin,1,10,Mexico,2006,0.015982822,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,945089,MEX,23,admin,1,10,Mexico,2006,8.835248702,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945095,MEX,24,admin,1,10,Mexico,2006,1.014395012,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,945101,MEX,25,admin,1,10,Mexico,2006,0.356097305,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,945107,MEX,26,admin,1,10,Mexico,2006,0.045619287,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,945113,MEX,27,admin,1,10,Mexico,2006,0.636856995,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945119,MEX,28,admin,1,10,Mexico,2006,1.039377688,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945125,MEX,29,admin,1,10,Mexico,2006,0.016260416,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,945131,MEX,30,admin,1,10,Mexico,2006,4.455909742,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,945137,MEX,31,admin,1,10,Mexico,2006,3.872741261,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945143,MEX,32,admin,1,10,Mexico,2006,0.001147994,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945149,MEX,1,admin,1,10,Mexico,2007,0.000135665,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,945155,MEX,2,admin,1,10,Mexico,2007,0.000893819,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,945161,MEX,3,admin,1,10,Mexico,2007,0.210915455,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,945167,MEX,4,admin,1,10,Mexico,2007,8.08253296,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,945173,MEX,5,admin,1,10,Mexico,2007,9.414432159,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945179,MEX,6,admin,1,10,Mexico,2007,0.086444461,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,945185,MEX,7,admin,1,10,Mexico,2007,0.034020188,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,945191,MEX,8,admin,1,10,Mexico,2007,0.090552916,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,945197,MEX,9,admin,1,10,Mexico,2007,0.000945115,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945203,MEX,10,admin,1,10,Mexico,2007,0.202005538,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,945209,MEX,11,admin,1,10,Mexico,2007,0.011529385,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,945215,MEX,12,admin,1,10,Mexico,2007,2.082578592,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,945221,MEX,13,admin,1,10,Mexico,2007,1.008256155,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945227,MEX,14,admin,1,10,Mexico,2007,0.322495926,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945233,MEX,15,admin,1,10,Mexico,2007,0.046308515,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945239,MEX,16,admin,1,10,Mexico,2007,1.077022634,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945245,MEX,17,admin,1,10,Mexico,2007,0.006122364,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,945251,MEX,18,admin,1,10,Mexico,2007,0.218297411,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,945257,MEX,19,admin,1,10,Mexico,2007,0.281131363,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,945263,MEX,20,admin,1,10,Mexico,2007,6.585505618,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,945269,MEX,21,admin,1,10,Mexico,2007,0.594332577,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,945275,MEX,22,admin,1,10,Mexico,2007,0.02507481,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,945281,MEX,23,admin,1,10,Mexico,2007,4.806144479,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945287,MEX,24,admin,1,10,Mexico,2007,0.679917236,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,945293,MEX,25,admin,1,10,Mexico,2007,1.013661862,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,945299,MEX,26,admin,1,10,Mexico,2007,0.091050007,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,945305,MEX,27,admin,1,10,Mexico,2007,2.061810698,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945311,MEX,28,admin,1,10,Mexico,2007,0.622311486,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945317,MEX,29,admin,1,10,Mexico,2007,0.008141601,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,945323,MEX,30,admin,1,10,Mexico,2007,6.765238706,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,945329,MEX,31,admin,1,10,Mexico,2007,4.269016855,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945335,MEX,32,admin,1,10,Mexico,2007,0.004147392,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945341,MEX,1,admin,1,10,Mexico,2008,0.000122573,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,945347,MEX,2,admin,1,10,Mexico,2008,0.001541161,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,945353,MEX,3,admin,1,10,Mexico,2008,0.203448192,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,945359,MEX,4,admin,1,10,Mexico,2008,6.975087831,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,945365,MEX,5,admin,1,10,Mexico,2008,8.555337658,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945371,MEX,6,admin,1,10,Mexico,2008,0.135061039,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,945377,MEX,7,admin,1,10,Mexico,2008,0.090592924,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,945383,MEX,8,admin,1,10,Mexico,2008,0.03286122,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,945389,MEX,9,admin,1,10,Mexico,2008,0.001720121,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945395,MEX,10,admin,1,10,Mexico,2008,0.295414769,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,945401,MEX,11,admin,1,10,Mexico,2008,0.005144132,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,945407,MEX,12,admin,1,10,Mexico,2008,1.270040812,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,945413,MEX,13,admin,1,10,Mexico,2008,0.647546487,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945419,MEX,14,admin,1,10,Mexico,2008,0.262264947,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945425,MEX,15,admin,1,10,Mexico,2008,0.059049893,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945431,MEX,16,admin,1,10,Mexico,2008,0.705305247,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945437,MEX,17,admin,1,10,Mexico,2008,0.004552863,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,945443,MEX,18,admin,1,10,Mexico,2008,0.168206175,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,945449,MEX,19,admin,1,10,Mexico,2008,0.388571415,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,945455,MEX,20,admin,1,10,Mexico,2008,5.023083581,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,945461,MEX,21,admin,1,10,Mexico,2008,0.340409063,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,945467,MEX,22,admin,1,10,Mexico,2008,0.034933009,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,945473,MEX,23,admin,1,10,Mexico,2008,6.993125665,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945479,MEX,24,admin,1,10,Mexico,2008,0.820705522,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,945485,MEX,25,admin,1,10,Mexico,2008,0.361925907,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
14,945491,MEX,26,admin,1,10,Mexico,2008,0.041893769,Sonora,administrative boundary,AGC loss WH in MtC02,MtC02
14,945497,MEX,27,admin,1,10,Mexico,2008,1.062258017,Tabasco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945503,MEX,28,admin,1,10,Mexico,2008,0.812103052,Tamaulipas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945509,MEX,29,admin,1,10,Mexico,2008,0.012260807,Tlaxcala,administrative boundary,AGC loss WH in MtC02,MtC02
14,945515,MEX,30,admin,1,10,Mexico,2008,4.176637778,Veracruz,administrative boundary,AGC loss WH in MtC02,MtC02
14,945521,MEX,31,admin,1,10,Mexico,2008,3.101919219,Yucatán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945527,MEX,32,admin,1,10,Mexico,2008,0.003432291,Zacatecas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945533,MEX,1,admin,1,10,Mexico,2009,0.000189933,Aguascalientes,administrative boundary,AGC loss WH in MtC02,MtC02
14,945539,MEX,2,admin,1,10,Mexico,2009,0.001045782,Baja California Sur,administrative boundary,AGC loss WH in MtC02,MtC02
14,945545,MEX,3,admin,1,10,Mexico,2009,0.693659874,Baja California,administrative boundary,AGC loss WH in MtC02,MtC02
14,945551,MEX,4,admin,1,10,Mexico,2009,12.5288829,Campeche,administrative boundary,AGC loss WH in MtC02,MtC02
14,945557,MEX,5,admin,1,10,Mexico,2009,10.13482411,Chiapas,administrative boundary,AGC loss WH in MtC02,MtC02
14,945563,MEX,6,admin,1,10,Mexico,2009,0.101850435,Chihuahua,administrative boundary,AGC loss WH in MtC02,MtC02
14,945569,MEX,7,admin,1,10,Mexico,2009,0.048117987,Coahuila,administrative boundary,AGC loss WH in MtC02,MtC02
14,945575,MEX,8,admin,1,10,Mexico,2009,0.042249861,Colima,administrative boundary,AGC loss WH in MtC02,MtC02
14,945581,MEX,9,admin,1,10,Mexico,2009,0.002109686,Ciudad de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945587,MEX,10,admin,1,10,Mexico,2009,0.124009352,Durango,administrative boundary,AGC loss WH in MtC02,MtC02
14,945593,MEX,11,admin,1,10,Mexico,2009,0.013225106,Guanajuato,administrative boundary,AGC loss WH in MtC02,MtC02
14,945599,MEX,12,admin,1,10,Mexico,2009,1.477552663,Guerrero,administrative boundary,AGC loss WH in MtC02,MtC02
14,945605,MEX,13,admin,1,10,Mexico,2009,0.808391289,Hidalgo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945611,MEX,14,admin,1,10,Mexico,2009,0.318222739,Jalisco,administrative boundary,AGC loss WH in MtC02,MtC02
14,945617,MEX,15,admin,1,10,Mexico,2009,0.078574323,Estado de México,administrative boundary,AGC loss WH in MtC02,MtC02
14,945623,MEX,16,admin,1,10,Mexico,2009,0.595046194,Michoacán,administrative boundary,AGC loss WH in MtC02,MtC02
14,945629,MEX,17,admin,1,10,Mexico,2009,0.008577636,Morelos,administrative boundary,AGC loss WH in MtC02,MtC02
14,945635,MEX,18,admin,1,10,Mexico,2009,0.141598901,Nayarit,administrative boundary,AGC loss WH in MtC02,MtC02
14,945641,MEX,19,admin,1,10,Mexico,2009,0.217555711,Nuevo León,administrative boundary,AGC loss WH in MtC02,MtC02
14,945647,MEX,20,admin,1,10,Mexico,2009,5.127419545,Oaxaca,administrative boundary,AGC loss WH in MtC02,MtC02
14,945653,MEX,21,admin,1,10,Mexico,2009,0.713012432,Puebla,administrative boundary,AGC loss WH in MtC02,MtC02
14,945659,MEX,22,admin,1,10,Mexico,2009,0.032435853,Querétaro,administrative boundary,AGC loss WH in MtC02,MtC02
14,945665,MEX,23,admin,1,10,Mexico,2009,11.07913951,Quintana Roo,administrative boundary,AGC loss WH in MtC02,MtC02
14,945671,MEX,24,admin,1,10,Mexico,2009,0.815223779,San Luis Potosí,administrative boundary,AGC loss WH in MtC02,MtC02
14,945677,MEX,25,admin,1,10,Mexico,2009,0.795060522,Sinaloa,administrative boundary,AGC loss WH in MtC02,MtC02
